t11,v11,c
22,3.1,197.94
22,3.1,198.39
22,3.1,198.56
22,3.1,197.4
22,3.1,197.7
22,3.1,197.45
22,3.1,197.16
22,3.1,198.26
22,3.1,197.56
22,3.1,197.99
23,3.1,198.12
22,3.1,198.69
22,3.1,198.56
22,3.1,198.12
22,3.1,197.88
22,3.1,198.58
22,3.1,198.69
22,3.1,198.69
22,3.1,198.75
22,3.1,198.42
22,3.1,199.29
22,3.1,199.26
21,3.1,198.85
22,3.1,199.13
22,3.1,199.1
22,3.1,199.02
22,3.1,199.13
22,3.1,198.58
22,3.1,199.56
22,3.1,199.7
22,3.1,198.48
22,3.1,199.15
22,3.1,198.85
21,3.1,199.34
21,3.1,199.29
22,3.1,199.83
22,3.1,199.86
22,3.1,200.03
22,3.1,200.16
22,3.1,200.16
22,3.1,200.16
22,3.1,199.42
22,3.1,200.41
22,3.1,199.78
22,3.1,200.03
22,3.1,199.89
22,3.1,200.03
22,3.1,200.3
22,3.1,200.63
22,3.1,199.72
22,3.1,200.6
22,3.1,200.58
21,3.1,200.14
21,3.1,200.47
22,3.1,200.49
22,3.1,200.71
22,3.1,200.03
22,3.1,199.86
22,3.1,200.6
22,3.1,200.6
22,3.1,201.57
22,3.1,200.99
22,3.1,201.21
22,3.1,200.74
22,3.1,201.43
22,3.1,201.6
22,3.1,201.43
22,3.1,201.21
22,3.1,201.55
22,3.1,200.74
22,3.1,201.35
22,3.1,200.88
22,3.0,201.74
22,3.1,202.5
22,3.0,201.63
22,3.0,201.8
22,3.0,201.91
22,3.0,201.91
22,3.0,202.05
22,3.0,202.38
22,3.0,202.1
22,3.0,202.38
22,3.0,201.94
22,3.0,201.38
22,3.0,202.64
22,3.0,202.83
22,3.0,202.05
22,3.0,202.38
22,3.0,202.36
22,3.0,202.81
22,3.0,201.8
22,3.0,202.52
22,3.0,202.81
22,3.0,203.14
22,3.0,203.37
22,3.0,203.43
21,3.0,203.85
22,3.0,202.55
22,3.0,203.71
22,3.0,203.26
22,3.0,203.57
22,3.0,203.4
22,3.0,203.46
22,3.0,204.6
22,3.0,204.03
21,3.0,203.57
22,3.0,204.0
22,3.0,203.57
22,3.0,204.31
22,3.0,204.31
22,3.0,204.0
22,3.0,204.45
22,3.0,204.88
22,3.0,204.57
22,3.0,203.91
22,3.0,204.37
22,3.0,204.91
22,3.0,204.63
21,3.0,205.38
22,3.0,204.77
22,3.0,204.91
22,3.0,205.23
22,3.0,205.98
22,3.0,204.97
22,3.0,205.69
22,3.0,204.65
22,3.0,206.13
22,3.0,206.25
22,3.0,206.6
22,3.0,205.55
22,3.0,205.98
22,3.0,206.6
22,3.0,206.51
22,3.0,205.72
22,3.0,206.77
22,3.0,206.01
22,3.0,206.19
22,3.0,206.48
22,3.0,205.9
22,3.0,206.74
22,3.0,206.95
22,3.0,207.07
22,3.0,206.48
22,3.0,207.24
22,3.0,206.98
22,3.0,207.09
22,3.0,208.04
22,2.9,207.89
22,3.0,207.27
22,2.9,207.54
22,3.0,207.74
22,2.9,208.52
22,2.9,208.22
22,3.0,208.34
22,2.9,208.22
22,2.9,208.69
22,2.9,208.49
22,2.9,208.81
22,2.9,208.66
22,2.9,209.11
22,2.9,209.23
22,2.9,209.14
22,2.9,209.44
22,2.9,208.81
21,2.9,209.32
22,2.9,209.11
22,2.9,208.72
22,2.9,210.2
22,2.9,210.11
21,2.9,210.53
22,2.9,210.11
22,2.9,210.71
21,2.9,210.56
22,2.9,210.11
22,2.9,210.08
22,2.9,210.23
22,2.9,209.93
22,2.9,211.02
22,2.9,210.87
21,2.9,211.2
22,2.9,211.38
22,2.9,211.51
22,2.9,210.9
21,2.9,212.68
21,2.9,211.72
22,2.9,211.2
22,2.9,212.34
22,2.9,211.69
22,2.9,212.62
21,2.9,212.49
22,2.9,212.03
22,2.9,212.83
22,2.9,212.62
22,2.9,212.52
21,2.9,212.8
22,2.9,212.65
22,2.9,212.83
22,2.9,213.05
21,2.9,213.33
22,2.9,213.96
22,2.9,213.8
22,2.9,213.86
22,2.9,213.68
21,2.9,214.46
22,2.9,213.71
22,2.9,214.33
22,2.9,215.82
22,2.9,214.68
22,2.8,215.6
21,2.8,215.63
22,2.8,215.0
22,2.9,215.19
22,2.9,216.02
21,2.8,215.31
22,2.8,215.51
22,2.8,216.63
21,2.8,215.51
22,2.8,217.17
21,2.8,215.73
22,2.8,216.66
21,2.8,217.5
22,2.8,216.53
22,2.8,217.14
21,2.8,216.72
22,2.8,216.66
22,2.8,217.4
22,2.8,217.69
22,2.8,218.05
22,2.8,217.92
22,2.8,218.7
22,2.8,218.21
22,2.7,218.47
22,2.9,214.18
22,2.7,213.36
22,2.9,213.96
22,2.9,211.48
22,2.9,210.99
22,2.9,210.84
22,2.9,210.2
22,2.9,210.02
22,2.9,209.83
22,3.0,209.38
22,2.9,209.2
22,3.0,209.41
22,2.9,208.9
22,3.0,208.75
22,3.0,208.57
22,2.9,208.6
22,3.0,208.46
21,3.0,202.95
22,3.0,203.09
22,3.0,203.09
22,3.0,203.09
22,3.0,203.8
22,3.0,203.37
22,3.0,202.67
22,3.0,202.67
22,3.0,203.66
22,3.0,202.67
21,3.0,203.23
22,3.0,203.37
22,3.0,202.95
22,3.0,300.02
22,3.0,296.13
22,3.0,301.31
22,3.0,298.08
22,3.0,296.78
22,3.0,296.78
22,3.0,300.67
22,3.0,296.13
22,3.0,296.78
22,3.0,296.78
22,3.0,298.72
22,3.0,298.08
22,3.0,295.48
22,3.0,296.13
22,3.0,300.02
22,3.0,296.13
22,3.0,296.13
22,3.0,299.37
22,3.0,296.13
22,3.0,295.48
21,3.0,295.48
22,3.0,298.08
22,3.0,295.48
21,3.0,300.02
22,3.0,296.78
22,3.0,294.84
22,3.0,297.43
22,3.0,298.72
22,3.5,178.98
22,3.5,177.0
22,3.5,176.64
22,3.5,177.86
22,3.5,177.5
22,3.5,176.96
22,3.5,177.6
21,3.5,176.61
22,3.5,176.79
22,3.5,177.26
22,3.5,177.56
22,3.5,177.02
22,3.5,176.68
22,3.5,176.36
22,3.5,176.66
22,3.5,158.19
22,3.5,160.39
21,3.5,162.08
21,3.5,155.6
22,3.5,159.36
22,3.5,153.66
22,3.5,155.47
22,3.5,154.82
22,3.6,155.34
22,3.5,155.08
22,3.5,154.04
22,3.5,153.92
21,3.6,155.21
22,3.6,147.44
22,3.6,149.51
22,3.6,148.73
22,3.6,146.79
22,3.5,147.05
22,3.5,149.77
22,3.5,149.12
22,3.5,147.05
22,3.6,149.12
22,3.6,143.55
22,3.5,152.88
22,3.6,148.09
22,3.6,145.63
22,3.5,148.35
22,3.6,147.05
22,3.6,139.93
22,3.6,145.24
22,3.6,143.03
22,3.6,145.63
22,3.6,146.79
22,3.6,140.57
22,3.6,139.8
22,3.6,142.39
22,3.6,142.91
22,3.6,142.39
22,3.6,140.44
22,3.6,140.57
21,3.6,137.21
22,3.6,140.96
22,3.6,140.96
22,3.6,137.59
22,3.6,139.28
22,3.6,137.85
22,3.6,136.95
22,3.6,135.26
22,3.6,136.82
22,3.6,134.36
21,3.6,131.12
22,3.6,141.48
22,3.6,132.93
22,3.6,133.84
22,3.6,134.23
22,3.6,133.32
22,3.6,134.75
21,3.6,133.19
22,3.6,137.08
22,3.6,131.64
21,3.6,132.41
22,3.6,135.39
22,3.6,135.0
22,3.6,133.19
22,3.6,130.47
22,3.6,131.64
22,3.6,132.28
22,3.6,130.21
22,3.6,132.93
22,3.6,130.08
22,3.6,133.45
22,3.6,129.43
22,3.6,136.17
22,3.6,135.39
21,3.6,134.87
22,3.6,130.86
22,3.6,129.56
22,3.6,131.9
22,3.6,125.42
21,3.6,132.54
22,3.6,125.55
22,3.6,128.27
21,3.6,126.46
21,3.6,130.34
22,3.6,131.51
21,3.6,123.35
22,3.6,127.23
21,3.6,126.71
21,3.6,122.05
22,3.6,127.49
22,3.6,123.35
22,3.6,128.01
21,3.7,123.87
21,3.6,127.62
22,3.6,125.42
21,3.6,126.84
22,3.7,123.87
21,3.6,126.71
21,3.7,123.74
22,3.7,124.51
21,3.7,127.1
21,3.7,123.09
22,3.7,122.44
21,3.7,127.75
21,3.7,124.38
21,3.7,120.63
22,3.6,127.88
22,3.7,119.85
21,3.7,123.87
22,3.7,122.96
21,3.7,121.27
22,3.7,121.15
22,3.6,124.12
21,3.7,121.27
22,3.7,121.02
21,3.7,121.66
22,3.6,120.11
21,3.6,119.46
22,3.7,119.72
22,3.7,119.07
22,3.7,119.72
22,3.7,117.65
21,3.7,118.68
21,3.7,119.98
22,3.7,122.96
21,3.7,117.65
21,3.7,117.0
22,3.7,118.43
21,3.7,115.71
22,3.7,116.48
21,3.7,116.22
21,3.7,116.35
21,3.7,115.71
21,3.7,118.17
22,3.7,115.71
22,3.7,121.53
22,3.7,115.58
21,3.7,113.5
22,3.7,116.87
22,3.7,114.67
22,3.7,118.17
22,3.7,116.22
22,3.7,114.54
22,3.7,114.8
22,3.7,111.04
22,3.7,113.76
22,3.7,114.15
22,3.7,112.21
22,3.7,116.87
22,3.7,110.91
22,3.7,112.21
21,3.7,112.86
22,3.7,114.28
22,3.7,112.21
22,3.7,110.27
22,3.7,113.63
22,3.7,111.56
22,3.7,112.21
22,3.7,111.56
22,3.7,114.67
22,3.7,110.78
22,3.7,113.11
22,3.7,108.84
22,3.7,109.75
21,3.7,109.36
22,3.7,109.49
21,3.7,110.78
22,3.7,109.62
22,3.7,112.08
22,3.7,110.78
22,3.7,113.63
21,3.7,112.99
22,3.7,116.87
21,3.7,109.49
22,3.7,110.27
21,3.7,111.56
22,3.7,111.43
22,3.7,108.84
22,3.7,112.21
22,3.7,113.37
21,3.7,108.97
22,3.7,109.75
21,3.7,108.06
22,3.7,109.36
22,3.7,111.56
22,3.7,108.97
21,3.7,110.14
21,3.7,110.27
22,3.7,107.67
22,3.7,108.97
21,3.7,108.97
22,3.7,109.36
21,3.7,106.12
21,3.7,110.01
21,3.7,108.06
22,3.7,108.71
22,3.7,111.95
22,3.7,111.04
22,3.7,108.06
22,3.7,110.27
22,3.7,105.34
21,3.7,106.12
21,3.7,108.71
21,3.7,108.06
22,3.7,108.06
21,3.7,108.84
21,3.7,106.12
21,3.7,108.84
21,3.7,108.58
22,3.7,109.62
21,3.7,106.77
21,3.7,108.58
21,3.7,107.42
21,3.7,106.9
21,3.7,106.77
21,3.7,108.06
21,3.7,109.49
22,3.7,106.9
22,3.7,108.84
22,3.7,108.32
22,3.7,108.97
21,3.7,105.47
22,3.7,106.38
22,3.7,105.34
21,3.7,107.42
22,3.7,105.99
22,3.7,106.12
21,3.7,109.88
21,3.7,105.47
21,3.7,106.77
22,3.7,105.47
22,3.7,110.01
21,3.7,105.34
22,3.7,104.18
22,3.7,108.45
21,3.7,107.42
22,3.7,103.53
22,3.7,104.57
21,3.7,106.64
22,3.7,107.29
22,3.7,104.83
22,3.7,108.58
22,3.7,105.99
22,3.7,105.34
21,3.7,105.34
21,3.7,104.18
22,3.7,105.47
22,3.7,105.99
21,3.7,107.93
22,3.7,107.29
22,3.7,106.38
21,3.7,109.23
22,3.7,104.7
22,3.7,106.51
21,3.7,104.7
21,3.7,104.7
21,3.7,106.64
21,3.7,103.4
22,3.7,109.88
21,3.7,107.93
21,3.7,107.29
21,3.7,107.8
21,3.7,104.05
21,3.7,106.51
21,3.7,104.7
21,3.7,104.7
21,3.7,108.58
21,3.7,105.34
21,3.7,105.6
21,3.7,104.05
21,3.7,105.99
21,3.7,106.25
21,3.7,105.6
21,3.7,104.05
21,3.7,107.16
21,3.7,104.7
21,3.7,107.93
22,3.7,103.92
21,3.7,105.34
21,3.7,103.53
21,3.7,104.05
21,3.7,104.05
21,3.7,103.4
21,3.7,105.6
22,3.7,106.51
21,3.7,103.27
21,3.7,104.05
21,3.7,105.99
21,3.7,107.29
21,3.7,104.83
21,3.7,105.34
21,3.7,102.62
21,3.7,104.05
21,3.7,103.27
21,3.7,105.6
21,3.7,104.57
21,3.7,103.27
22,3.7,103.4
21,3.7,102.62
21,3.7,104.05
21,3.7,102.75
21,3.7,106.51
21,3.7,103.27
22,3.7,103.27
22,3.7,102.62
21,3.7,108.06
21,3.7,103.4
22,3.7,103.92
21,3.7,104.83
21,3.7,102.62
21,3.7,103.27
21,3.7,104.95
21,3.7,103.27
21,3.7,101.98
21,3.7,103.92
21,3.7,101.98
21,3.7,103.92
22,3.7,103.92
22,3.7,101.98
21,3.7,104.95
21,3.7,105.21
21,3.7,101.98
22,3.7,101.98
22,3.7,101.98
22,3.7,101.98
22,3.7,101.98
22,3.7,101.98
22,3.7,103.92
22,3.7,105.34
22,3.7,102.62
21,3.7,103.53
21,3.7,103.53
22,3.7,105.21
22,3.7,101.98
22,3.7,104.44
22,3.7,101.85
22,3.7,105.47
22,3.7,102.62
22,3.7,101.98
22,3.7,104.57
22,3.7,104.18
22,3.7,101.2
22,3.7,104.44
22,3.7,101.98
21,3.7,100.68
22,3.7,102.11
22,3.7,103.27
22,3.7,100.55
22,3.7,101.85
22,3.7,102.49
22,3.7,101.85
22,3.7,101.33
21,3.7,102.23
22,3.7,101.85
22,3.7,100.68
22,3.7,101.33
21,3.7,101.33
21,3.7,101.98
21,3.7,103.27
21,3.7,99.26
22,3.7,100.03
22,3.7,100.55
21,3.7,104.44
22,3.7,100.55
22,3.7,101.59
22,3.7,100.68
22,3.7,100.68
22,3.7,102.62
22,3.7,102.49
22,3.7,100.55
22,3.7,103.79
22,3.7,100.81
22,3.7,102.49
21,3.7,101.85
22,3.7,99.9
22,3.7,101.2
21,3.7,100.68
22,3.7,101.2
22,3.7,103.14
22,3.7,99.9
22,3.7,99.26
22,3.7,103.92
22,3.7,99.26
22,3.7,101.33
22,3.7,100.68
22,3.7,99.9
22,3.7,100.55
21,3.7,99.9
22,3.7,100.03
22,3.7,102.11
22,3.7,101.59
22,3.7,100.03
22,3.7,99.26
21,3.7,99.26
22,3.7,99.77
22,3.7,102.49
22,3.7,101.85
22,3.7,101.2
22,3.7,102.62
22,3.7,97.31
22,3.7,104.44
21,3.7,99.77
21,3.7,100.68
21,3.7,103.66
22,3.7,99.51
21,3.7,103.14
21,3.7,100.03
22,3.7,99.13
22,3.7,100.68
22,3.7,101.07
21,3.7,102.49
21,3.7,98.48
21,3.7,101.07
21,3.7,100.81
21,3.7,99.77
22,3.7,101.72
22,3.7,102.36
22,3.7,102.36
22,3.7,99.26
21,3.7,99.9
21,3.7,101.33
21,3.7,103.92
21,3.7,98.48
21,3.7,101.72
21,3.7,99.39
22,3.7,98.48
21,3.7,101.85
22,3.7,99.13
21,3.7,99.39
22,3.7,98.48
22,3.7,97.83
22,3.7,98.48
22,3.7,100.42
21,3.7,96.54
22,3.7,101.2
21,3.7,97.18
21,3.7,99.0
21,3.7,99.13
21,3.7,97.05
22,3.7,103.4
22,3.7,99.13
22,3.7,97.96
21,3.7,97.7
22,3.7,100.42
21,3.7,97.83
21,3.7,98.61
21,3.7,98.48
21,3.7,96.54
22,3.7,102.36
21,3.7,96.54
22,3.7,99.0
21,3.7,97.83
21,3.7,101.07
22,3.7,97.83
22,3.7,97.05
22,3.7,96.54
21,3.7,101.72
21,3.7,100.03
21,3.7,97.05
22,3.7,100.68
22,3.7,96.41
21,3.7,98.09
21,3.7,96.54
21,3.7,97.83
22,3.7,101.72
21,3.7,97.7
21,3.7,96.54
21,3.7,95.89
22,3.7,96.41
22,3.7,99.9
22,3.7,100.03
21,3.7,97.31
22,3.7,99.64
22,3.7,96.41
21,3.7,99.0
22,3.7,95.76
22,3.7,97.83
22,3.7,99.77
22,3.7,98.35
22,3.7,98.61
21,3.7,97.05
22,3.7,102.62
21,3.7,99.9
22,3.7,97.18
22,3.7,96.54
22,3.7,98.61
21,3.7,95.76
22,3.7,99.13
21,3.7,95.76
21,3.7,97.05
22,3.7,98.35
22,3.7,96.41
21,3.7,95.76
22,3.7,97.83
21,3.7,97.05
21,3.7,97.96
22,3.7,94.59
21,3.7,95.11
22,3.7,97.05
22,3.7,99.26
21,3.7,97.05
22,3.7,99.13
22,3.7,98.35
21,3.7,95.11
22,3.7,97.18
21,3.7,95.76
22,3.7,99.0
22,3.7,96.41
22,3.7,97.7
22,3.8,94.33
22,3.7,95.76
22,3.8,93.04
21,3.7,97.7
21,3.7,97.83
22,3.7,96.41
22,3.8,93.69
22,3.7,97.05
22,3.7,94.46
21,3.7,97.7
21,3.7,93.69
21,3.8,94.33
22,3.7,97.83
22,3.7,95.11
21,3.8,93.69
22,3.7,95.11
22,3.8,97.57
21,3.8,94.98
22,3.8,95.63
22,3.7,97.7
22,3.7,96.54
22,3.7,94.46
22,3.7,95.76
21,3.7,93.82
22,3.7,97.05
22,3.7,96.41
21,3.7,95.76
22,3.8,97.57
22,3.7,95.24
22,3.8,96.28
21,3.8,92.39
21,3.7,97.7
22,3.7,97.7
22,3.7,94.59
22,3.7,95.24
21,3.8,93.04
22,3.7,95.24
21,3.8,96.28
22,3.8,93.69
21,3.8,93.69
21,3.8,94.98
21,3.7,93.17
22,3.7,95.76
22,3.7,96.28
21,3.8,93.69
22,3.7,95.24
21,3.7,97.05
21,3.7,94.59
21,3.7,93.3
22,3.8,94.98
22,3.8,94.33
21,3.7,96.41
21,3.8,94.98
22,3.7,93.82
22,3.8,93.69
22,3.8,93.69
21,3.8,95.63
21,3.8,95.63
22,3.8,96.92
22,3.8,93.04
21,3.7,95.76
22,3.7,99.13
21,3.8,94.33
21,3.7,94.98
22,3.7,93.04
21,3.8,93.69
21,3.8,93.17
22,3.8,92.26
21,3.8,96.15
21,3.8,92.39
21,3.8,95.63
21,3.8,95.63
21,3.8,94.98
21,3.7,95.89
22,3.8,95.24
21,3.8,95.63
22,3.8,91.1
21,3.7,93.82
21,3.8,92.91
21,3.8,91.74
21,3.8,93.69
21,3.8,93.69
21,3.8,92.91
21,3.8,92.39
21,3.7,95.11
21,3.8,91.74
21,3.8,92.39
22,3.8,93.69
21,3.8,94.33
21,3.8,94.98
21,3.8,92.91
22,3.7,91.61
21,3.8,93.04
21,3.8,94.85
22,3.8,93.56
22,3.8,94.2
21,3.8,92.39
22,3.8,92.39
21,3.8,93.56
21,3.7,95.76
21,3.8,91.1
21,3.8,92.91
21,3.8,92.39
21,3.8,92.39
22,3.8,93.04
22,3.8,89.67
21,3.8,92.91
21,3.8,91.48
22,3.8,91.74
21,3.7,95.24
22,3.7,93.82
22,3.8,90.97
22,3.8,93.69
21,3.8,94.2
21,3.8,92.91
22,3.8,90.97
21,3.8,90.97
21,3.8,91.61
22,3.8,90.19
22,3.8,92.13
22,3.8,92.39
21,3.8,89.02
21,3.8,91.61
21,3.8,90.97
21,3.8,91.61
22,3.8,90.19
21,3.8,89.15
21,3.8,90.97
21,3.8,90.32
22,3.8,90.97
21,3.8,93.56
21,3.8,90.97
21,3.8,91.48
22,3.8,90.97
21,3.8,90.97
21,3.8,91.1
22,3.8,91.74
22,3.8,90.32
21,3.8,94.33
21,3.8,90.45
22,3.8,90.84
21,3.8,88.25
22,3.8,90.84
21,3.8,90.97
21,3.8,90.84
21,3.8,89.67
22,3.8,89.67
21,3.7,93.82
22,3.8,91.48
21,3.8,90.97
21,3.8,91.61
21,3.8,91.48
22,3.8,89.54
21,3.8,90.32
21,3.8,89.54
21,3.8,88.89
21,3.8,91.61
21,3.8,90.19
22,3.7,91.87
21,3.8,89.54
22,3.8,90.84
21,3.8,89.67
21,3.8,90.45
21,3.8,91.61
22,3.8,88.25
21,3.8,87.6
21,3.8,88.89
21,3.8,90.84
22,3.8,89.02
21,3.8,88.89
21,3.8,89.54
21,3.8,88.89
21,3.8,90.19
21,3.8,88.89
21,3.8,90.19
21,3.8,90.06
21,3.8,90.32
21,3.8,90.19
21,3.8,88.89
21,3.8,89.15
21,3.8,90.32
22,3.8,88.89
21,3.8,91.48
21,3.8,88.89
21,3.8,87.6
21,3.8,90.06
21,3.8,88.89
21,3.8,88.89
21,3.8,88.38
21,3.8,89.54
21,3.8,88.76
21,3.8,90.19
21,3.8,88.12
21,3.8,88.25
22,3.8,86.82
21,3.8,88.89
22,3.8,89.41
22,3.8,87.47
21,3.8,88.89
22,3.8,88.76
21,3.8,88.12
21,3.8,89.54
21,3.8,89.41
21,3.8,88.25
21,3.8,88.25
22,3.8,86.82
21,3.8,87.47
22,3.8,88.25
21,3.8,86.17
22,3.8,88.76
21,3.8,88.12
21,3.8,88.25
22,3.8,88.76
21,3.8,86.82
21,3.8,88.12
21,3.8,88.12
21,3.8,86.82
22,3.8,87.47
21,3.8,87.47
22,3.8,89.41
22,3.8,90.06
22,3.8,88.12
22,3.8,88.76
21,3.8,88.89
21,3.8,88.12
21,3.8,86.82
22,3.8,86.82
21,3.8,88.12
21,3.8,86.82
21,3.8,86.82
21,3.8,86.82
22,3.8,88.12
21,3.8,87.47
22,3.8,88.76
21,3.8,86.17
21,3.8,86.82
21,3.8,88.25
21,3.8,85.53
22,3.8,86.82
22,3.8,85.53
21,3.8,86.82
21,3.8,86.82
21,3.8,90.06
22,3.8,87.34
21,3.8,88.12
21,3.8,87.6
21,3.8,88.12
21,3.8,86.82
21,3.8,86.82
21,3.8,87.6
21,3.8,86.17
22,3.8,87.34
21,3.8,86.82
21,3.8,87.47
21,3.8,86.82
21,3.8,87.6
22,3.8,86.82
21,3.8,87.47
21,3.8,86.82
21,3.8,87.47
21,3.8,87.6
21,3.8,88.12
21,3.8,85.4
21,3.8,86.82
21,3.8,86.04
22,3.8,86.04
21,3.8,87.47
22,3.8,86.82
21,3.8,87.47
21,3.8,87.6
21,3.8,86.82
21,3.8,86.82
21,3.8,85.53
21,3.8,87.6
21,3.8,85.4
21,3.8,86.04
21,3.8,86.69
21,3.8,84.62
21,3.8,86.69
21,3.8,85.53
21,3.8,84.75
21,3.8,86.82
21,3.8,86.82
21,3.8,86.04
21,3.8,87.47
21,3.8,86.17
21,3.8,86.82
21,3.8,84.88
21,3.8,84.88
22,3.8,86.17
21,3.8,86.04
22,3.8,85.4
22,3.8,85.4
22,3.8,85.4
21,3.8,88.12
21,3.8,86.82
21,3.8,85.53
22,3.8,86.17
21,3.8,86.3
21,3.8,86.3
21,3.8,85.53
21,3.8,85.4
21,3.8,84.1
21,3.8,84.75
22,3.8,86.69
21,3.8,84.62
21,3.8,86.82
21,3.8,84.75
21,3.8,86.04
21,3.8,84.75
21,3.8,84.75
21,3.8,83.97
21,3.8,83.45
22,3.8,84.75
22,3.8,85.53
21,3.8,86.3
21,3.8,84.75
21,3.8,84.75
21,3.8,84.75
21,3.8,84.1
21,3.8,84.88
21,3.8,84.1
21,3.8,84.1
21,3.8,84.75
21,3.8,86.04
21,3.8,85.4
21,3.8,83.45
21,3.8,83.32
22,3.8,84.75
22,3.8,83.45
22,3.8,84.1
21,3.8,83.97
21,3.8,83.45
22,3.8,84.1
22,3.8,83.97
22,3.8,82.81
22,3.8,84.75
22,3.8,84.1
22,3.8,83.97
21,3.8,84.1
22,3.8,83.97
21,3.8,84.1
21,3.8,83.97
22,3.8,83.45
22,3.8,83.45
21,3.8,83.32
21,3.8,84.1
21,3.8,84.1
21,3.8,82.03
21,3.8,82.81
21,3.8,83.32
22,3.8,83.45
21,3.8,82.68
21,3.8,84.23
21,3.8,84.23
21,3.8,82.68
21,3.8,82.68
21,3.8,82.68
21,3.8,83.97
21,3.8,82.03
21,3.8,82.68
21,3.8,82.68
21,3.8,82.68
21,3.8,82.68
21,3.8,81.9
21,3.8,83.32
21,3.8,83.45
21,3.8,83.32
21,3.8,83.32
21,3.8,81.25
21,3.8,82.68
21,3.8,82.68
22,3.8,82.68
21,3.8,82.68
21,3.8,82.03
21,3.8,83.58
21,3.8,82.68
22,3.8,82.03
21,3.8,82.55
21,3.8,82.03
21,3.8,82.68
21,3.8,83.45
21,3.8,82.03
21,3.8,83.32
21,3.8,82.03
21,3.8,82.68
21,3.8,82.81
21,3.8,82.03
21,3.8,82.68
21,3.8,84.23
21,3.8,82.68
21,3.8,82.81
21,3.8,82.03
21,3.8,82.03
21,3.8,81.38
21,3.8,83.32
21,3.8,82.03
21,3.8,81.38
21,3.8,82.68
21,3.8,81.9
21,3.8,80.6
21,3.8,80.6
21,3.8,81.38
21,3.8,82.16
21,3.8,80.73
21,3.8,80.6
21,3.8,83.32
21,3.8,81.38
21,3.8,82.16
21,3.8,82.03
21,3.8,81.25
21,3.8,82.03
21,3.8,82.03
21,3.8,81.38
21,3.8,81.38
21,3.8,81.25
21,3.8,82.03
22,3.8,83.58
22,3.8,82.03
22,3.8,83.45
22,3.8,79.83
21,3.8,81.25
21,3.8,81.25
21,3.8,80.09
21,3.8,82.03
21,3.8,81.9
21,3.8,82.03
21,3.8,81.38
21,3.8,81.9
21,3.8,82.81
21,3.8,81.38
21,3.8,81.25
22,3.8,81.25
21,3.8,79.31
21,3.8,80.73
21,3.8,80.6
21,3.8,82.03
21,3.8,79.96
21,3.8,81.25
21,3.8,79.96
20,3.8,79.83
21,3.8,81.25
21,3.8,80.6
21,3.8,79.96
21,3.8,79.96
21,3.8,79.31
21,3.8,79.96
21,3.8,78.53
21,3.8,79.96
21,3.8,79.31
21,3.8,80.6
21,3.8,79.31
21,3.8,80.6
21,3.8,80.6
21,3.8,79.96
21,3.8,79.96
21,3.8,81.25
21,3.8,80.6
21,3.8,79.31
22,3.8,80.6
21,3.8,78.66
21,3.8,79.96
21,3.8,79.31
21,3.8,79.96
21,3.8,81.25
21,3.8,78.66
21,3.8,79.31
21,3.8,80.6
21,3.8,79.31
21,3.8,79.96
21,3.8,78.66
21,3.8,78.53
21,3.8,79.96
21,3.8,79.96
21,3.8,81.38
21,3.8,79.96
21,3.8,79.96
21,3.8,79.31
21,3.8,79.96
21,3.8,80.73
20,3.8,80.09
21,3.8,78.53
21,3.8,79.96
21,3.8,79.31
21,3.8,79.96
21,3.8,79.96
21,3.8,79.31
21,3.8,79.18
21,3.8,79.18
22,3.8,79.83
21,3.8,79.31
21,3.8,79.96
21,3.8,77.88
21,3.8,79.96
21,3.8,79.96
21,3.8,80.73
21,3.8,79.96
21,3.8,79.31
21,3.8,79.96
21,3.8,78.66
21,3.8,81.25
21,3.8,79.31
21,3.8,79.31
21,3.8,78.53
21,3.8,78.66
21,3.8,78.53
21,3.8,79.31
21,3.8,77.88
21,3.8,78.66
21,3.8,79.31
21,3.8,79.31
21,3.8,79.96
21,3.8,79.31
21,3.8,79.31
21,3.8,80.09
21,3.8,79.31
21,3.8,80.09
21,3.8,77.88
21,3.8,79.31
21,3.8,77.88
21,3.8,77.88
21,3.8,77.88
21,3.8,78.53
22,3.8,78.53
21,3.8,77.88
21,3.8,77.88
21,3.8,78.01
21,3.8,77.88
21,3.8,77.88
21,3.8,79.31
21,3.8,78.53
20,3.8,78.66
21,3.8,79.31
21,3.8,78.66
21,3.8,77.88
21,3.8,78.66
21,3.8,77.88
21,3.8,78.53
21,3.8,78.66
21,3.8,78.53
21,3.8,78.01
21,3.8,78.66
22,3.8,79.96
21,3.8,78.01
21,3.8,77.88
21,3.8,77.24
21,3.8,78.53
21,3.8,78.53
21,3.8,77.88
21,3.8,77.24
21,3.8,77.88
21,3.8,77.24
21,3.8,77.88
21,3.8,77.88
21,3.8,78.53
21,3.8,78.66
21,3.8,78.66
21,3.8,77.24
21,3.8,79.96
21,3.8,78.66
21,3.8,77.24
21,3.8,77.24
20,3.8,77.24
21,3.8,77.24
22,3.8,77.24
21,3.8,77.88
21,3.8,77.24
21,3.8,77.24
21,3.8,78.53
21,3.8,78.01
21,3.8,77.24
21,3.8,77.24
21,3.8,77.11
21,3.8,77.24
21,3.8,76.46
21,3.8,77.75
21,3.8,77.37
21,3.8,78.01
21,3.8,77.24
21,3.8,77.24
21,3.8,77.88
21,3.8,77.24
21,3.8,77.24
21,3.8,76.46
21,3.8,76.59
